COU,Country,IND,Indicator,SEX,Sex,AGE,Age Group,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,1,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,1,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,1.3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,1.4,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,1.2,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,1.1,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,3.3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,3.1,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,3.3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,4.2,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,4.4,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,4.6,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,4.3,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,4.1,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,4.4,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,3.9,,
AUT,Austria,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,4.1,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,7.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,7.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,7.2,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,8.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,9.1,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,8.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,8.8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,8.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,9.1,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,9.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,9.5,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,9.3,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,7.6,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,7,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,7.3,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,7.5,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,9.2,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,9.2,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,8.7,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,8.8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,9.2,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,9.8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,9.6,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,9.3,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,8.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,9.3,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,7.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,6.8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,8.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,8.8,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,8.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,9.1,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,8.9,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,9.4,,
AUT,Austria,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,9.3,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,23.1,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,22.8,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,24.5,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,21.1,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,22.4,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,22,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,21.9,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,21.6,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,20.9,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,19.4,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,19.2,,
AUT,Austria,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,18.6,,
AUT,Austria,EMP10,"Share of employed who are managers, by sex",MEN,Men,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,6.8,,
AUT,Austria,EMP10,"Share of employed who are managers, by sex",WOMEN,Women,TOTAL,Total,2011,2011,PC,Percentage,0,Units,,,3,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,5.4,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,5.5,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,5.5,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,4.9,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,5.5,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,5.4,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,5.7,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,5.7,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,6.1,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,6.1,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,5.8,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,5.2,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,5.9,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,5.6,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,5.4,,
AUT,Austria,EMP13_A,"Share of employed working in agriculture, by sex",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,5.2,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,43.3,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,42.7,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,43.1,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,43.1,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,39.7,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,39.8,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,40.6,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,39.3,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,37.6,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,36.3,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,36.3,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,14.1,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,13.8,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,13.2,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,13,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,13.3,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,12.9,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,13.4,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,12.9,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,12.4,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,11.6,,
AUT,Austria,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,11.5,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,51,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,52,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,51.4,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,51.4,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,55.4,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,54.7,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,54,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,55.1,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,56.8,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,58,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,58,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2000,2000,PC,Percentage,0,Units,,,79.8,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2001,2001,PC,Percentage,0,Units,,,80.1,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,80.8,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2003,2003,PC,Percentage,0,Units,,,81.3,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2004,2004,PC,Percentage,0,Units,,,81.6,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2005,2005,PC,Percentage,0,Units,,,81.5,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2006,2006,PC,Percentage,0,Units,,,81,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2007,2007,PC,Percentage,0,Units,,,81.2,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2008,2008,PC,Percentage,0,Units,,,82,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2009,2009,PC,Percentage,0,Units,,,83,,
AUT,Austria,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,83.3,,
AUT,Austria,EMP16,"Expected number of years in retirement, by sex",MEN,Men,TOTAL,Total,2010,2010,YR,Years,0,Units,,,22.4,,
